input_city|city|country|month|high|low
Levice|Levice|Slovakia|July|28|14
Levice|Levice|Slovakia|August|28|14
Levice|Levice|Slovakia|September|22|9
Levice|Levice|Slovakia|October|16|5
Levice|Levice|Slovakia|November|9|1
Levice|Levice|Slovakia|December|3|-4
Liptovsky Hradok|Liptovský Hrádok|Slovakia|January|-3|-8
Liptovsky Hradok|Liptovský Hrádok|Slovakia|February|-3|-8
Liptovsky Hradok|Liptovský Hrádok|Slovakia|March|-1|-6
Liptovsky Hradok|Liptovský Hrádok|Slovakia|April|3|-2
Liptovsky Hradok|Liptovský Hrádok|Slovakia|May|8|3
Liptovsky Hradok|Liptovský Hrádok|Slovakia|June|11|6
Liptovsky Hradok|Liptovský Hrádok|Slovakia|July|14|8
Liptovsky Hradok|Liptovský Hrádok|Slovakia|August|13|8
Liptovsky Hradok|Liptovský Hrádok|Slovakia|September|9|5
Liptovsky Hradok|Liptovský Hrádok|Slovakia|October|6|1
Liptovsky Hradok|Liptovský Hrádok|Slovakia|November|1|-4
Liptovsky Hradok|Liptovský Hrádok|Slovakia|December|-2|-7
Liptovsky Mikulas|Liptovský Mikuláš|Slovakia|January|-2|-7
Liptovsky Mikulas|Liptovský Mikuláš|Slovakia|February|-2|-7
Liptovsky Mikulas|Liptovský Mikuláš|Slovakia|March|0|-5
Liptovsky Mikulas|Liptovský Mikuláš|Slovakia|April|4|-1
Liptovsky Mikulas|Liptovský Mikuláš|Slovakia|May|9|4
Liptovsky Mikulas|Liptovský Mikuláš|Slovakia|June|12|7
Liptovsky Mikulas|Liptovský Mikuláš|Slovakia|July|14|9
Liptovsky Mikulas|Liptovský Mikuláš|Slovakia|August|14|9
Liptovsky Mikulas|Liptovský Mikuláš|Slovakia|September|10|5
Liptovsky Mikulas|Liptovský Mikuláš|Slovakia|October|6|2
Liptovsky Mikulas|Liptovský Mikuláš|Slovakia|November|2|-3
Liptovsky Mikulas|Liptovský Mikuláš|Slovakia|December|-1|-6
Lučenec|Lučenec|Slovakia|January|1|-5
Lučenec|Lučenec|Slovakia|February|5|-4
Lučenec|Lučenec|Slovakia|March|11|0
Lučenec|Lučenec|Slovakia|April|17|4
Lučenec|Lučenec|Slovakia|May|22|9
Lučenec|Lučenec|Slovakia|June|25|12
Lučenec|Lučenec|Slovakia|July|27|14
Lučenec|Lučenec|Slovakia|August|27|13
Lučenec|Lučenec|Slovakia|September|22|9
Lučenec|Lučenec|Slovakia|October|15|4
Lučenec|Lučenec|Slovakia|November|8|0
Lučenec|Lučenec|Slovakia|December|2|-4
Malacky|Malacky|Slovakia|January|3|-3
Malacky|Malacky|Slovakia|February|5|-2
Malacky|Malacky|Slovakia|March|11|1
Malacky|Malacky|Slovakia|April|17|5
Malacky|Malacky|Slovakia|May|22|10
Malacky|Malacky|Slovakia|June|25|13
Malacky|Malacky|Slovakia|July|27|15
Malacky|Malacky|Slovakia|August|27|15
Malacky|Malacky|Slovakia|September|22|11
Malacky|Malacky|Slovakia|October|15|6
Malacky|Malacky|Slovakia|November|8|2
Malacky|Malacky|Slovakia|December|4|-2
Martin|Martin|Slovakia|January|0|-6
Martin|Martin|Slovakia|February|3|-5
Martin|Martin|Slovakia|March|8|-2
Martin|Martin|Slovakia|April|15|2
Martin|Martin|Slovakia|May|19|7
Martin|Martin|Slovakia|June|23|10
Martin|Martin|Slovakia|July|24|12
Martin|Martin|Slovakia|August|24|11
Martin|Martin|Slovakia|September|19|8
Martin|Martin|Slovakia|October|14|4
Martin|Martin|Slovakia|November|6|0
Martin|Martin|Slovakia|December|1|-4
Medzilaborce|Medzilaborce|Slovakia|January|-1|-6
Medzilaborce|Medzilaborce|Slovakia|February|2|-5
Medzilaborce|Medzilaborce|Slovakia|March|8|-2
Medzilaborce|Medzilaborce|Slovakia|April|15|3
Medzilaborce|Medzilaborce|Slovakia|May|20|7
Medzilaborce|Medzilaborce|Slovakia|June|23|10
Medzilaborce|Medzilaborce|Slovakia|July|25|12
Medzilaborce|Medzilaborce|Slovakia|August|25|11
Medzilaborce|Medzilaborce|Slovakia|September|19|7
Medzilaborce|Medzilaborce|Slovakia|October|13|3
Medzilaborce|Medzilaborce|Slovakia|November|6|-1
Medzilaborce|Medzilaborce|Slovakia|December|0|-5
Michalovce|Michalovce|Slovakia|January|1|-4
Michalovce|Michalovce|Slovakia|February|4|-3
Michalovce|Michalovce|Slovakia|March|10|0
Michalovce|Michalovce|Slovakia|April|17|5
Michalovce|Michalovce|Slovakia|May|22|10
Michalovce|Michalovce|Slovakia|June|25|13
Michalovce|Michalovce|Slovakia|July|27|15
Michalovce|Michalovce|Slovakia|August|27|14
Michalovce|Michalovce|Slovakia|September|21|10
Michalovce|Michalovce|Slovakia|October|15|5
Michalovce|Michalovce|Slovakia|November|7|1
Michalovce|Michalovce|Slovakia|December|2|-3
Moldava|Moldava|Czechia|January|-1|-6
Moldava|Moldava|Czechia|February|-1|-6
Moldava|Moldava|Czechia|March|4|-1
Moldava|Moldava|Czechia|April|8|1
Moldava|Moldava|Czechia|May|14|6
Moldava|Moldava|Czechia|June|16|9
Moldava|Moldava|Czechia|July|18|11
Moldava|Moldava|Czechia|August|18|11
Moldava|Moldava|Czechia|September|14|8
Moldava|Moldava|Czechia|October|9|4
Moldava|Moldava|Czechia|November|3|-1
Moldava|Moldava|Czechia|December|0|-4
Most pri Bratislave|Most pri Bratislave|Slovakia|January|3|-3
Most pri Bratislave|Most pri Bratislave|Slovakia|February|5|-2
Most pri Bratislave|Most pri Bratislave|Slovakia|March|11|1
Most pri Bratislave|Most pri Bratislave|Slovakia|April|17|5
Most pri Bratislave|Most pri Bratislave|Slovakia|May|22|10
Most pri Bratislave|Most pri Bratislave|Slovakia|June|25|13
Most pri Bratislave|Most pri Bratislave|Slovakia|July|27|15
Most pri Bratislave|Most pri Bratislave|Slovakia|August|27|15
Most pri Bratislave|Most pri Bratislave|Slovakia|September|22|11
Most pri Bratislave|Most pri Bratislave|Slovakia|October|15|6
Most pri Bratislave|Most pri Bratislave|Slovakia|November|8|2
Most pri Bratislave|Most pri Bratislave|Slovakia|December|4|-2
Myjava|Myjava|Slovakia|January|1|-6
Myjava|Myjava|Slovakia|February|4|-5
Myjava|Myjava|Slovakia|March|9|-1
Myjava|Myjava|Slovakia|April|15|2
Myjava|Myjava|Slovakia|May|20|7
Myjava|Myjava|Slovakia|June|23|10
Myjava|Myjava|Slovakia|July|25|12
Myjava|Myjava|Slovakia|August|25|12
Myjava|Myjava|Slovakia|September|20|8
Myjava|Myjava|Slovakia|October|14|4
Myjava|Myjava|Slovakia|November|7|0
Myjava|Myjava|Slovakia|December|2|-4
Nesvady|Nesvady|Slovakia|January|3|-4
Nesvady|Nesvady|Slovakia|February|6|-2
Nesvady|Nesvady|Slovakia|March|12|1
Nesvady|Nesvady|Slovakia|April|17|5
Nesvady|Nesvady|Slovakia|May|22|10
Nesvady|Nesvady|Slovakia|June|26|13
Nesvady|Nesvady|Slovakia|July|28|15
Nesvady|Nesvady|Slovakia|August|27|14
Nesvady|Nesvady|Slovakia|September|22|10
Nesvady|Nesvady|Slovakia|October|16|6
Nesvady|Nesvady|Slovakia|November|9|2
Nesvady|Nesvady|Slovakia|December|4|-2
Nitra|Nitra|Slovakia|January|3|-4
Nitra|Nitra|Slovakia|February|6|-2
Nitra|Nitra|Slovakia|March|11|1
Nitra|Nitra|Slovakia|April|18|5
Nitra|Nitra|Slovakia|May|22|9
Nitra|Nitra|Slovakia|June|25|13
Nitra|Nitra|Slovakia|July|28|14
Nitra|Nitra|Slovakia|August|27|14
Nitra|Nitra|Slovakia|September|22|10
Nitra|Nitra|Slovakia|October|15|6
Nitra|Nitra|Slovakia|November|8|2
Nitra|Nitra|Slovakia|December|3|-2
Nová Dubnica|Nová Dubnica|Slovakia|January|2|-5
Nová Dubnica|Nová Dubnica|Slovakia|February|5|-3
Nová Dubnica|Nová Dubnica|Slovakia|March|10|0
Nová Dubnica|Nová Dubnica|Slovakia|April|17|5
Nová Dubnica|Nová Dubnica|Slovakia|May|21|9
Nová Dubnica|Nová Dubnica|Slovakia|June|25|12
Nová Dubnica|Nová Dubnica|Slovakia|July|27|14
Nová Dubnica|Nová Dubnica|Slovakia|August|27|13
Nová Dubnica|Nová Dubnica|Slovakia|September|21|9
Nová Dubnica|Nová Dubnica|Slovakia|October|15|5
Nová Dubnica|Nová Dubnica|Slovakia|November|8|1
Nová Dubnica|Nová Dubnica|Slovakia|December|3|-3
Nové Mesto nad Váhom|Nové Mesto nad Váhom|Slovakia|January|2|-5
Nové Mesto nad Váhom|Nové Mesto nad Váhom|Slovakia|February|5|-4
Nové Mesto nad Váhom|Nové Mesto nad Váhom|Slovakia|March|10|0
Nové Mesto nad Váhom|Nové Mesto nad Váhom|Slovakia|April|16|4
Nové Mesto nad Váhom|Nové Mesto nad Váhom|Slovakia|May|21|8
Nové Mesto nad Váhom|Nové Mesto nad Váhom|Slovakia|June|24|12
Nové Mesto nad Váhom|Nové Mesto nad Váhom|Slovakia|July|27|13
Nové Mesto nad Váhom|Nové Mesto nad Váhom|Slovakia|August|26|13
Nové Mesto nad Váhom|Nové Mesto nad Váhom|Slovakia|September|21|9
Nové Mesto nad Váhom|Nové Mesto nad Váhom|Slovakia|October|15|5
Nové Mesto nad Váhom|Nové Mesto nad Váhom|Slovakia|November|8|1
Nové Mesto nad Váhom|Nové Mesto nad Váhom|Slovakia|December|3|-3
Nové Zámky|Nové Zámky|Slovakia|January|3|-4
Nové Zámky|Nové Zámky|Slovakia|February|6|-2
Nové Zámky|Nové Zámky|Slovakia|March|12|1
Nové Zámky|Nové Zámky|Slovakia|April|17|5
Nové Zámky|Nové Zámky|Slovakia|May|22|10
Nové Zámky|Nové Zámky|Slovakia|June|26|13
Nové Zámky|Nové Zámky|Slovakia|July|28|15
Nové Zámky|Nové Zámky|Slovakia|August|27|14
Nové Zámky|Nové Zámky|Slovakia|September|22|10
Nové Zámky|Nové Zámky|Slovakia|October|16|6
Nové Zámky|Nové Zámky|Slovakia|November|9|2
Nové Zámky|Nové Zámky|Slovakia|December|4|-2
Partizánske|Partizánske|Slovakia|January|3|-4
Partizánske|Partizánske|Slovakia|February|6|-3
Partizánske|Partizánske|Slovakia|March|11|1
Partizánske|Partizánske|Slovakia|April|17|5
Partizánske|Partizánske|Slovakia|May|22|9
Partizánske|Partizánske|Slovakia|June|25|12
Partizánske|Partizánske|Slovakia|July|27|14
Partizánske|Partizánske|Slovakia|August|27|14
Partizánske|Partizánske|Slovakia|September|21|10
Partizánske|Partizánske|Slovakia|October|16|5
Partizánske|Partizánske|Slovakia|November|9|2
Partizánske|Partizánske|Slovakia|December|3|-3
Pata|Pata|Slovakia|January|2|-5
Pata|Pata|Slovakia|February|5|-4
Pata|Pata|Slovakia|March|10|0
Pata|Pata|Slovakia|April|16|4
Pata|Pata|Slovakia|May|21|8
Pata|Pata|Slovakia|June|24|12
Pata|Pata|Slovakia|July|27|13
Pata|Pata|Slovakia|August|26|13
Pata|Pata|Slovakia|September|21|9
Pata|Pata|Slovakia|October|15|5
Pata|Pata|Slovakia|November|8|1
Pata|Pata|Slovakia|December|3|-3
Pezinok|Pezinok|Slovakia|January|3|-3
Pezinok|Pezinok|Slovakia|February|5|-2
Pezinok|Pezinok|Slovakia|March|11|1
Pezinok|Pezinok|Slovakia|April|17|5
Pezinok|Pezinok|Slovakia|May|22|10
Pezinok|Pezinok|Slovakia|June|25|13
Pezinok|Pezinok|Slovakia|July|27|15
Pezinok|Pezinok|Slovakia|August|27|15
Pezinok|Pezinok|Slovakia|September|22|11
Pezinok|Pezinok|Slovakia|October|15|6
Pezinok|Pezinok|Slovakia|November|8|2
Pezinok|Pezinok|Slovakia|December|4|-2
Piestany|Piešťany|Slovakia|January|2|-5
Piestany|Piešťany|Slovakia|February|5|-4
Piestany|Piešťany|Slovakia|March|10|0
Piestany|Piešťany|Slovakia|April|16|4
Piestany|Piešťany|Slovakia|May|21|8
Piestany|Piešťany|Slovakia|June|24|12
Piestany|Piešťany|Slovakia|July|27|13
Piestany|Piešťany|Slovakia|August|26|13
Piestany|Piešťany|Slovakia|September|21|9
Piestany|Piešťany|Slovakia|October|15|5
Piestany|Piešťany|Slovakia|November|8|1
Piestany|Piešťany|Slovakia|December|3|-3
Poltar|Poltár|Slovakia|January|1|-5
Poltar|Poltár|Slovakia|February|5|-4
Poltar|Poltár|Slovakia|March|11|0
Poltar|Poltár|Slovakia|April|17|4
Poltar|Poltár|Slovakia|May|22|9
Poltar|Poltár|Slovakia|June|25|12
Poltar|Poltár|Slovakia|July|27|14
Poltar|Poltár|Slovakia|August|27|13
Poltar|Poltár|Slovakia|September|22|9
Poltar|Poltár|Slovakia|October|15|4
Poltar|Poltár|Slovakia|November|8|0
Poltar|Poltár|Slovakia|December|2|-4
Poprad|Poprad|Slovakia|January|0|-9
Poprad|Poprad|Slovakia|February|2|-7
Poprad|Poprad|Slovakia|March|7|-3
Poprad|Poprad|Slovakia|April|12|1
Poprad|Poprad|Slovakia|May|18|6
Poprad|Poprad|Slovakia|June|21|9
Poprad|Poprad|Slovakia|July|23|10
Poprad|Poprad|Slovakia|August|23|10
Poprad|Poprad|Slovakia|September|18|6
Poprad|Poprad|Slovakia|October|13|2
Poprad|Poprad|Slovakia|November|6|-2
Poprad|Poprad|Slovakia|December|1|-7
Povazská Bystrica|Považská Bystrica|Slovakia|January|1|-5
Povazská Bystrica|Považská Bystrica|Slovakia|February|4|-4
Povazská Bystrica|Považská Bystrica|Slovakia|March|9|-1
Povazská Bystrica|Považská Bystrica|Slovakia|April|17|4
Povazská Bystrica|Považská Bystrica|Slovakia|May|19|8
Povazská Bystrica|Považská Bystrica|Slovakia|June|23|12
Povazská Bystrica|Považská Bystrica|Slovakia|July|26|13
Povazská Bystrica|Považská Bystrica|Slovakia|August|25|13
Povazská Bystrica|Považská Bystrica|Slovakia|September|20|9
Povazská Bystrica|Považská Bystrica|Slovakia|October|14|5
Povazská Bystrica|Považská Bystrica|Slovakia|November|8|1
Povazská Bystrica|Považská Bystrica|Slovakia|December|2|-3
Presov|Prešov|Slovakia|January|1|-7
Presov|Prešov|Slovakia|February|3|-6
Presov|Prešov|Slovakia|March|6|-4
Presov|Prešov|Slovakia|April|12|1
Presov|Prešov|Slovakia|May|17|6
Presov|Prešov|Slovakia|June|20|9
Presov|Prešov|Slovakia|July|22|11
Presov|Prešov|Slovakia|August|22|10
Presov|Prešov|Slovakia|September|16|6
Presov|Prešov|Slovakia|October|12|3
Presov|Prešov|Slovakia|November|6|-1
Presov|Prešov|Slovakia|December|2|-5
Prievidza|Prievidza|Slovakia|January|2|-5
Prievidza|Prievidza|Slovakia|February|5|-3
Prievidza|Prievidza|Slovakia|March|10|0
Prievidza|Prievidza|Slovakia|April|17|5
Prievidza|Prievidza|Slovakia|May|21|9
Prievidza|Prievidza|Slovakia|June|25|12
Prievidza|Prievidza|Slovakia|July|27|14
Prievidza|Prievidza|Slovakia|August|27|13
Prievidza|Prievidza|Slovakia|September|21|9
Prievidza|Prievidza|Slovakia|October|15|5
Prievidza|Prievidza|Slovakia|November|8|1
Prievidza|Prievidza|Slovakia|December|3|-3
Púchov|Púchov|Slovakia|January|1|-5
Púchov|Púchov|Slovakia|February|4|-4
Púchov|Púchov|Slovakia|March|9|-1
Púchov|Púchov|Slovakia|April|17|4
Púchov|Púchov|Slovakia|May|19|8
Púchov|Púchov|Slovakia|June|23|12
Púchov|Púchov|Slovakia|July|26|13
Púchov|Púchov|Slovakia|August|25|13
Púchov|Púchov|Slovakia|September|20|9
Púchov|Púchov|Slovakia|October|14|5
Púchov|Púchov|Slovakia|November|8|1
Púchov|Púchov|Slovakia|December|2|-3
Rajec|Rajec|Slovakia|January|0|-6
Rajec|Rajec|Slovakia|February|3|-5
Rajec|Rajec|Slovakia|March|8|-2
Rajec|Rajec|Slovakia|April|15|3
Rajec|Rajec|Slovakia|May|18|7
Rajec|Rajec|Slovakia|June|22|11
Rajec|Rajec|Slovakia|July|25|12
Rajec|Rajec|Slovakia|August|24|11
Rajec|Rajec|Slovakia|September|19|8
Rajec|Rajec|Slovakia|October|13|3
Rajec|Rajec|Slovakia|November|7|0
Rajec|Rajec|Slovakia|December|1|-4
Revúca|Revúca|Slovakia|January|4|-3
Revúca|Revúca|Slovakia|February|5|-2
Revúca|Revúca|Slovakia|March|9|1
Revúca|Revúca|Slovakia|April|15|5
Revúca|Revúca|Slovakia|May|20|10
Revúca|Revúca|Slovakia|June|23|13
Revúca|Revúca|Slovakia|July|25|15
Revúca|Revúca|Slovakia|August|25|14
Revúca|Revúca|Slovakia|September|20|10
Revúca|Revúca|Slovakia|October|14|6
Revúca|Revúca|Slovakia|November|8|2
Revúca|Revúca|Slovakia|December|4|-2
Rimavská Sobota|Rimavská Sobota|Slovakia|January|1|-5
Rimavská Sobota|Rimavská Sobota|Slovakia|February|5|-4
Rimavská Sobota|Rimavská Sobota|Slovakia|March|11|0
Rimavská Sobota|Rimavská Sobota|Slovakia|April|17|4
Rimavská Sobota|Rimavská Sobota|Slovakia|May|22|9
Rimavská Sobota|Rimavská Sobota|Slovakia|June|25|12
Rimavská Sobota|Rimavská Sobota|Slovakia|July|27|14
Rimavská Sobota|Rimavská Sobota|Slovakia|August|27|13
Rimavská Sobota|Rimavská Sobota|Slovakia|September|22|9
Rimavská Sobota|Rimavská Sobota|Slovakia|October|15|4
Rimavská Sobota|Rimavská Sobota|Slovakia|November|8|0
Rimavská Sobota|Rimavská Sobota|Slovakia|December|2|-4
Rohozník|Rohožník|Slovakia|January|2|-4
Rohozník|Rohožník|Slovakia|February|5|-3
Rohozník|Rohožník|Slovakia|March|10|1
Rohozník|Rohožník|Slovakia|April|16|5
Rohozník|Rohožník|Slovakia|May|21|9
Rohozník|Rohožník|Slovakia|June|25|13
Rohozník|Rohožník|Slovakia|July|27|15
Rohozník|Rohožník|Slovakia|August|26|14
Rohozník|Rohožník|Slovakia|September|21|10
Rohozník|Rohožník|Slovakia|October|15|5
Rohozník|Rohožník|Slovakia|November|8|1
Rohozník|Rohožník|Slovakia|December|3|-2
Rovinka|Rovinka|Slovakia|January|3|-3
Rovinka|Rovinka|Slovakia|February|5|-2
Rovinka|Rovinka|Slovakia|March|11|1
Rovinka|Rovinka|Slovakia|April|17|5
Rovinka|Rovinka|Slovakia|May|22|10
Rovinka|Rovinka|Slovakia|June|25|13
Rovinka|Rovinka|Slovakia|July|27|15
Rovinka|Rovinka|Slovakia|August|27|15
Rovinka|Rovinka|Slovakia|September|22|11
Rovinka|Rovinka|Slovakia|October|15|6
Rovinka|Rovinka|Slovakia|November|8|2
Rovinka|Rovinka|Slovakia|December|4|-2
Rozňava|Rožňava|Slovakia|January|2|-5
Rozňava|Rožňava|Slovakia|February|4|-3
Rozňava|Rožňava|Slovakia|March|11|1
Rozňava|Rožňava|Slovakia|April|17|6
Rozňava|Rožňava|Slovakia|May|21|10
Rozňava|Rožňava|Slovakia|June|25|13
Rozňava|Rožňava|Slovakia|July|27|15
Rozňava|Rožňava|Slovakia|August|26|15
Rozňava|Rožňava|Slovakia|September|21|10
Rozňava|Rožňava|Slovakia|October|15|6
Rozňava|Rožňava|Slovakia|November|8|2
Rozňava|Rožňava|Slovakia|December|2|-3
Ruzomberok|Ružomberok|Slovakia|January|-2|-7
Ruzomberok|Ružomberok|Slovakia|February|-2|-7
Ruzomberok|Ružomberok|Slovakia|March|0|-5
Ruzomberok|Ružomberok|Slovakia|April|4|-1
Ruzomberok|Ružomberok|Slovakia|May|9|4
Ruzomberok|Ružomberok|Slovakia|June|13|7
Ruzomberok|Ružomberok|Slovakia|July|15|9
Ruzomberok|Ružomberok|Slovakia|August|15|9
Ruzomberok|Ružomberok|Slovakia|September|10|6
Ruzomberok|Ružomberok|Slovakia|October|7|2
Ruzomberok|Ružomberok|Slovakia|November|2|-2
Ruzomberok|Ružomberok|Slovakia|December|-1|-6
Šaľa|Sala|Sweden|January|-1|-7
Šaľa|Sala|Sweden|February|0|-7
Šaľa|Sala|Sweden|March|4|-4
Šaľa|Sala|Sweden|April|10|0
Šaľa|Sala|Sweden|May|17|4
Šaľa|Sala|Sweden|June|20|9
Šaľa|Sala|Sweden|July|23|11
Šaľa|Sala|Sweden|August|21|10
Šaľa|Sala|Sweden|September|16|6
Šaľa|Sala|Sweden|October|9|2
Šaľa|Sala|Sweden|November|4|-2
Šaľa|Sala|Sweden|December|0|-5
Samorin|Šamorín|Slovakia|January|3|-3
Samorin|Šamorín|Slovakia|February|6|-1
Samorin|Šamorín|Slovakia|March|11|1
Samorin|Šamorín|Slovakia|April|18|6
Samorin|Šamorín|Slovakia|May|22|10
Samorin|Šamorín|Slovakia|June|26|14
Samorin|Šamorín|Slovakia|July|28|15
Samorin|Šamorín|Slovakia|August|27|15
Samorin|Šamorín|Slovakia|September|22|11
Samorin|Šamorín|Slovakia|October|16|6
Samorin|Šamorín|Slovakia|November|9|2
Samorin|Šamorín|Slovakia|December|3|-2
Sečovce|Sečovce|Slovakia|January|1|-5
Sečovce|Sečovce|Slovakia|February|4|-3
Sečovce|Sečovce|Slovakia|March|10|0
Sečovce|Sečovce|Slovakia|April|16|5
Sečovce|Sečovce|Slovakia|May|21|10
Sečovce|Sečovce|Slovakia|June|24|13
Sečovce|Sečovce|Slovakia|July|26|15
Sečovce|Sečovce|Slovakia|August|26|14
Sečovce|Sečovce|Slovakia|September|21|10
Sečovce|Sečovce|Slovakia|October|15|5
Sečovce|Sečovce|Slovakia|November|8|1
Sečovce|Sečovce|Slovakia|December|2|-3
Senec|Senec|Slovakia|January|3|-3
Senec|Senec|Slovakia|February|5|-2
Senec|Senec|Slovakia|March|11|1
Senec|Senec|Slovakia|April|17|5
Senec|Senec|Slovakia|May|22|10
Senec|Senec|Slovakia|June|25|13
Senec|Senec|Slovakia|July|27|15
Senec|Senec|Slovakia|August|27|15
Senec|Senec|Slovakia|September|22|11
Senec|Senec|Slovakia|October|15|6
Senec|Senec|Slovakia|November|8|2
Senec|Senec|Slovakia|December|4|-2
Senica|Senica|Slovakia|January|2|-5
Senica|Senica|Slovakia|February|5|-4
Senica|Senica|Slovakia|March|10|0
Senica|Senica|Slovakia|April|16|4
Senica|Senica|Slovakia|May|21|8
Senica|Senica|Slovakia|June|24|12
Senica|Senica|Slovakia|July|27|13
Senica|Senica|Slovakia|August|26|13
Senica|Senica|Slovakia|September|21|9
Senica|Senica|Slovakia|October|15|5
Senica|Senica|Slovakia|November|8|1
Senica|Senica|Slovakia|December|3|-3
Skalica|could not be found|could not be found|could not be found|99|99
Sladkovicovo|Sládkovičovo|Slovakia|January|3|-3
Sladkovicovo|Sládkovičovo|Slovakia|February|5|-2
Sladkovicovo|Sládkovičovo|Slovakia|March|11|1
Sladkovicovo|Sládkovičovo|Slovakia|April|17|5
Sladkovicovo|Sládkovičovo|Slovakia|May|22|10
Sladkovicovo|Sládkovičovo|Slovakia|June|25|13
Sladkovicovo|Sládkovičovo|Slovakia|July|27|15
Sladkovicovo|Sládkovičovo|Slovakia|August|27|15
Sladkovicovo|Sládkovičovo|Slovakia|September|22|11
Sladkovicovo|Sládkovičovo|Slovakia|October|15|6
Sladkovicovo|Sládkovičovo|Slovakia|November|8|2
Sladkovicovo|Sládkovičovo|Slovakia|December|4|-2
Smizany|Smižany|Slovakia|January|2|-7
Smizany|Smižany|Slovakia|February|4|-6
Smizany|Smižany|Slovakia|March|8|-2
Smizany|Smižany|Slovakia|April|14|3
Smizany|Smižany|Slovakia|May|19|7
Smizany|Smižany|Slovakia|June|22|10
Smizany|Smižany|Slovakia|July|24|12
Smizany|Smižany|Slovakia|August|24|11
Smizany|Smižany|Slovakia|September|20|8
Smizany|Smižany|Slovakia|October|14|3
Smizany|Smižany|Slovakia|November|7|-1
Smizany|Smižany|Slovakia|December|3|-5
Snina|Snina|Slovakia|January|1|-5
Snina|Snina|Slovakia|February|4|-4
Snina|Snina|Slovakia|March|10|-1
Snina|Snina|Slovakia|April|16|4
Snina|Snina|Slovakia|May|21|8
Snina|Snina|Slovakia|June|24|12
Snina|Snina|Slovakia|July|26|13
Snina|Snina|Slovakia|August|25|12
Snina|Snina|Slovakia|September|20|9
Snina|Snina|Slovakia|October|14|4
Snina|Snina|Slovakia|November|7|0
Snina|Snina|Slovakia|December|2|-4
Spisska Bela|Spišská Belá|Slovakia|January|1|-8
Spisska Bela|Spišská Belá|Slovakia|February|3|-7
Spisska Bela|Spišská Belá|Slovakia|March|7|-3
Spisska Bela|Spišská Belá|Slovakia|April|13|2
Spisská Nová Ves|Spišská Nová Ves|Slovakia|January|2|-7
Spisská Nová Ves|Spišská Nová Ves|Slovakia|February|4|-6
Spisská Nová Ves|Spišská Nová Ves|Slovakia|March|8|-2
Spisská Nová Ves|Spišská Nová Ves|Slovakia|April|14|3
Spisská Nová Ves|Spišská Nová Ves|Slovakia|May|19|7
Spisská Nová Ves|Spišská Nová Ves|Slovakia|June|22|10
Spisská Nová Ves|Spišská Nová Ves|Slovakia|July|24|12
Spisská Nová Ves|Spišská Nová Ves|Slovakia|August|24|11
Spisská Nová Ves|Spišská Nová Ves|Slovakia|September|20|8
Spisská Nová Ves|Spišská Nová Ves|Slovakia|October|14|3
Spisská Nová Ves|Spišská Nová Ves|Slovakia|November|7|-1
Spisská Nová Ves|Spišská Nová Ves|Slovakia|December|3|-5
Stará Turá|Stará Turá|Slovakia|January|2|-4
Stará Turá|Stará Turá|Slovakia|February|4|-3
Stará Turá|Stará Turá|Slovakia|March|10|0
Stará Turá|Stará Turá|Slovakia|April|17|5
Stará Turá|Stará Turá|Slovakia|May|20|8
Stará Turá|Stará Turá|Slovakia|June|24|12
Stará Turá|Stará Turá|Slovakia|July|27|14
Stará Turá|Stará Turá|Slovakia|August|26|14
Stará Turá|Stará Turá|Slovakia|September|21|10
Stará Turá|Stará Turá|Slovakia|October|15|5
Stará Turá|Stará Turá|Slovakia|November|8|2
Stará Turá|Stará Turá|Slovakia|December|3|-3
Stará Ľubovňa|Stará Ľubovňa|Slovakia|January|0|-7
Stará Ľubovňa|Stará Ľubovňa|Slovakia|February|2|-6
Stará Ľubovňa|Stará Ľubovňa|Slovakia|March|7|-2
Stará Ľubovňa|Stará Ľubovňa|Slovakia|April|13|2
Stará Ľubovňa|Stará Ľubovňa|Slovakia|May|18|6
Stará Ľubovňa|Stará Ľubovňa|Slovakia|June|21|10
Stará Ľubovňa|Stará Ľubovňa|Slovakia|July|23|11
Stará Ľubovňa|Stará Ľubovňa|Slovakia|August|23|11
Stará Ľubovňa|Stará Ľubovňa|Slovakia|September|18|7
Stará Ľubovňa|Stará Ľubovňa|Slovakia|October|13|3
Stará Ľubovňa|Stará Ľubovňa|Slovakia|November|6|-1
Stará Ľubovňa|Stará Ľubovňa|Slovakia|December|1|-5
Strázske|Strážske|Slovakia|January|1|-5
Strázske|Strážske|Slovakia|February|4|-4
Strázske|Strážske|Slovakia|March|10|-1
Strázske|Strážske|Slovakia|April|16|4
Strázske|Strážske|Slovakia|May|21|8
Strázske|Strážske|Slovakia|June|24|12
Strázske|Strážske|Slovakia|July|26|13
Strázske|Strážske|Slovakia|August|25|12
Strázske|Strážske|Slovakia|September|20|9
Strázske|Strážske|Slovakia|October|14|4
Strázske|Strážske|Slovakia|November|7|0
Strázske|Strážske|Slovakia|December|2|-4
Stropkov|Stropkov|Slovakia|January|0|-5
Stropkov|Stropkov|Slovakia|February|3|-4
Stropkov|Stropkov|Slovakia|March|9|-1
Stropkov|Stropkov|Slovakia|April|16|4
Stropkov|Stropkov|Slovakia|May|21|8
Stropkov|Stropkov|Slovakia|June|24|11
Stropkov|Stropkov|Slovakia|July|26|13
Stropkov|Stropkov|Slovakia|August|26|13
